@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,paragraph,prgIndex,section,wikiPageID,artistName
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,0,0.999326652170225,5.925433187097064E-4,"Reinhardt recorded over 900 sides in his recording career, from 1928 to 1953, the majority as sides of the then-prevalent 78-RPM records, with the remainder as acetates, transcription discs, private and off-air recordings (of radio broadcasts), and part of a film soundtrack. Only one session (eight tracks) from March 1953 was ever recorded specifically for album release by Norman Granz in the then-new LP format, but Reinhardt died before the album could be released. In his earliest recordings Reinhardt played banjo (or, more accurately, banjo-guitar) accompanying accordionists and singers on dances and popular tunes of the day, with no jazz content, whereas in the last recordings before his death he played amplified guitar in the bebop idiom with a pool of younger, more modern French musicians.
",67,"== Discography ==
 
 === Releases in his lifetime ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Django_Reinhardt,937,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Django Reinhardt,86,1.0,0.0,"Since his death, Reinhardt's music has been released on many compilations. Intégrale Django Reinhardt, volumes 1–20 (40 CDs), released by the French company Frémeaux from 2002 to 2005, tried to include every known track on which he played.
",70,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Meaux,542,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",meaux,164,0.9570153604108365,0.04190604231124968,"Since his death, Reinhardt's music has been released on many compilations. Intégrale Django Reinhardt, volumes 1–20 (40 CDs), released by the French company Frémeaux from 2002 to 2005, tried to include every known track on which he played.
",70,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,17,0.8940588788022211,0.08859818298843687,"Since his death, Reinhardt's music has been released on many compilations. Intégrale Django Reinhardt, volumes 1–20 (40 CDs), released by the French company Frémeaux from 2002 to 2005, tried to include every known track on which he played.
",70,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Django_Reinhardt,937,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Django Reinhardt,22,1.0,0.0,"The Great Artistry of Django Reinhardt (Clef, 1954)
",71,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/France,264746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",France,27,0.9973282975409858,0.0011133184981755764,"Quintet of the Hot Club of France (GNP Crescendo, 1965)
",73,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Brussels,28312,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Brussels,19,0.8227233587034756,0.21163750264388634,"Djano Reinhardt in Brussels (Verve, 1992)
",76,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,6,0.8074000520649707,0.20392130710799578,"Djano Reinhardt in Brussels (Verve, 1992)
",76,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Django_Reinhardt,937,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Django Reinhardt,0,1.0,0.0,"Django Reinhardt & Stephane Grappelli (GNP Crescendo, 1990)
",77,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Stéphane_Grappelli,563,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Stephane Grappelli,19,0.999999992333386,0.0,"Django Reinhardt & Stephane Grappelli (GNP Crescendo, 1990)
",77,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
"http://dbpedia.org/resource/La_Mouche,_Manche",2,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",La Mouche,9,0.9999986160739722,0.0,"Peche à La Mouche: The Great Blue Star Sessions 1947–1953 (Verve, 1992)
",78,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Paris,144662,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Paris,13,0.9999488577048946,5.063465572886667E-5,"Brussels and Paris (DRG, 1996)
",80,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Brussels,28312,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Brussels,0,0.9994092157993955,5.219785146785832E-4,"Brussels and Paris (DRG, 1996)
",80,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/France,264746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",France,27,0.9966077099451456,0.0017002784121245937,"Quintet of the Hot Club of France (Original Jazz Classics, 1997)
",81,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Django_Reinhardt,937,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Django Reinhardt,13,1.0,0.0,"The Complete Django Reinhardt HMV Sessions (1998)
",83,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Django_Reinhardt,937,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Django Reinhardt,11,1.0,0.0,"Intégrale Django Reinhardt (Frémeaux, 2002)
",86,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Meaux,542,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",meaux,33,0.9341593729707037,0.06500874324437014,"Intégrale Django Reinhardt (Frémeaux, 2002)
",86,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Paris,144662,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Paris,8,0.9996344810628689,3.6565106751274077E-4,"Jazz in Paris: Nuages (2003)
",87,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Naxos,1113,"Wikidata:Q23442,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Island",Naxos,21,0.9790387674404789,0.015570947153561882,"Vol. 2: 1938–1939 (Naxos, 2001)
",88,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Naxos,1113,"Wikidata:Q23442,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Island",Naxos,34,0.9879562981545161,0.006210222825387542,"Swing Guitars Vol. 3 1936–1937 (Naxos, 2003)
",89,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Naxos,1113,"Wikidata:Q23442,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Island",Naxos,20,0.9993594952313312,2.9150558043591803E-4,"Nuages Vol. 6 1940 (Naxos, 2004)
",90,"== Discography ==
 
 === Posthumous compilations ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Matelo_Ferret,24,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Matelo Ferret,225,1.0,0.0,"A small number of waltzes composed by Reinhardt in his youth were never recorded by the composer, but were retained in the repertoire of his associates and several are still played today. They came to light via recordings by Matelo Ferret in 1960 (the waltzes ""Montagne Sainte-Genevieve"", ""Gagoug"", ""Chez Jacquet"" and ""Choti""; Disques Vogue (F)EPL7740) and 1961 (""Djalamichto"" and ""En Verdine""; Disques Vogue (F)EPL7829). The first four are now available on Matelo's CD Tziganskaïa and Other Rare Recordings, released by Hot Club Records (subsequently reissued as Tziganskaïa: The Django Reinhardt Waltzes); ""Chez Jacquet"" was also recorded by Baro Ferret in 1966.
",94,"== Discography ==
 
 === Unrecorded compositions ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Matelo_Ferret,24,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Matelo,458,1.0,0.0,"A small number of waltzes composed by Reinhardt in his youth were never recorded by the composer, but were retained in the repertoire of his associates and several are still played today. They came to light via recordings by Matelo Ferret in 1960 (the waltzes ""Montagne Sainte-Genevieve"", ""Gagoug"", ""Chez Jacquet"" and ""Choti""; Disques Vogue (F)EPL7740) and 1961 (""Djalamichto"" and ""En Verdine""; Disques Vogue (F)EPL7829). The first four are now available on Matelo's CD Tziganskaïa and Other Rare Recordings, released by Hot Club Records (subsequently reissued as Tziganskaïa: The Django Reinhardt Waltzes); ""Chez Jacquet"" was also recorded by Baro Ferret in 1966.
",94,"== Discography ==
 
 === Unrecorded compositions ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Django_Reinhardt,937,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Django Reinhardt,583,1.0,0.0,"A small number of waltzes composed by Reinhardt in his youth were never recorded by the composer, but were retained in the repertoire of his associates and several are still played today. They came to light via recordings by Matelo Ferret in 1960 (the waltzes ""Montagne Sainte-Genevieve"", ""Gagoug"", ""Chez Jacquet"" and ""Choti""; Disques Vogue (F)EPL7740) and 1961 (""Djalamichto"" and ""En Verdine""; Disques Vogue (F)EPL7829). The first four are now available on Matelo's CD Tziganskaïa and Other Rare Recordings, released by Hot Club Records (subsequently reissued as Tziganskaïa: The Django Reinhardt Waltzes); ""Chez Jacquet"" was also recorded by Baro Ferret in 1966.
",94,"== Discography ==
 
 === Unrecorded compositions ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Baro_Ferret,26,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Baro Ferret,646,1.0,0.0,"A small number of waltzes composed by Reinhardt in his youth were never recorded by the composer, but were retained in the repertoire of his associates and several are still played today. They came to light via recordings by Matelo Ferret in 1960 (the waltzes ""Montagne Sainte-Genevieve"", ""Gagoug"", ""Chez Jacquet"" and ""Choti""; Disques Vogue (F)EPL7740) and 1961 (""Djalamichto"" and ""En Verdine""; Disques Vogue (F)EPL7829). The first four are now available on Matelo's CD Tziganskaïa and Other Rare Recordings, released by Hot Club Records (subsequently reissued as Tziganskaïa: The Django Reinhardt Waltzes); ""Chez Jacquet"" was also recorded by Baro Ferret in 1966.
",94,"== Discography ==
 
 === Unrecorded compositions ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Verdine_White,181,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Verdine,385,0.9999999999148486,0.0,"A small number of waltzes composed by Reinhardt in his youth were never recorded by the composer, but were retained in the repertoire of his associates and several are still played today. They came to light via recordings by Matelo Ferret in 1960 (the waltzes ""Montagne Sainte-Genevieve"", ""Gagoug"", ""Chez Jacquet"" and ""Choti""; Disques Vogue (F)EPL7740) and 1961 (""Djalamichto"" and ""En Verdine""; Disques Vogue (F)EPL7829). The first four are now available on Matelo's CD Tziganskaïa and Other Rare Recordings, released by Hot Club Records (subsequently reissued as Tziganskaïa: The Django Reinhardt Waltzes); ""Chez Jacquet"" was also recorded by Baro Ferret in 1966.
",94,"== Discography ==
 
 === Unrecorded compositions ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Rue_de_la_Montagne,33,"Wikidata:Q34442,Schema:Place,DBpedia:RouteOfTransportation,DBpedia:Place,DBpedia:Location,DBpedia:Infrastructure,DBpedia:ArchitecturalStructure,DBpedia:Road",Montagne,261,0.9998424627657523,1.5755403442717676E-4,"A small number of waltzes composed by Reinhardt in his youth were never recorded by the composer, but were retained in the repertoire of his associates and several are still played today. They came to light via recordings by Matelo Ferret in 1960 (the waltzes ""Montagne Sainte-Genevieve"", ""Gagoug"", ""Chez Jacquet"" and ""Choti""; Disques Vogue (F)EPL7740) and 1961 (""Djalamichto"" and ""En Verdine""; Disques Vogue (F)EPL7829). The first four are now available on Matelo's CD Tziganskaïa and Other Rare Recordings, released by Hot Club Records (subsequently reissued as Tziganskaïa: The Django Reinhardt Waltzes); ""Chez Jacquet"" was also recorded by Baro Ferret in 1966.
",94,"== Discography ==
 
 === Unrecorded compositions ===
",9039,Django_Reinhardt
